# 8, 1000
# Nu energy [MeV] X-Sec. [m^2]    Lep. <E> [MeV]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar        nu_e            nu_e_bar        nu_x            nu_x_bar        
72.34             0.0000000E+00   5.6061269E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6137258E+01   0.0000000E+00   0.0000000E+00
72.45             0.0000000E+00   5.6179499E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6223563E+01   0.0000000E+00   0.0000000E+00
72.55             0.0000000E+00   5.6297769E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6309851E+01   0.0000000E+00   0.0000000E+00
72.65             0.0000000E+00   5.6416079E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6396122E+01   0.0000000E+00   0.0000000E+00
72.75             0.0000000E+00   5.6534429E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6482376E+01   0.0000000E+00   0.0000000E+00
72.84             0.0000000E+00   5.6652818E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6568612E+01   0.0000000E+00   0.0000000E+00
72.95             0.0000000E+00   5.6771247E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6654832E+01   0.0000000E+00   0.0000000E+00
73.05             0.0000000E+00   5.6889715E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6741035E+01   0.0000000E+00   0.0000000E+00
73.15             0.0000000E+00   5.7008221E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6827220E+01   0.0000000E+00   0.0000000E+00
73.25             0.0000000E+00   5.7126767E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6913388E+01   0.0000000E+00   0.0000000E+00
73.34             0.0000000E+00   5.7245351E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6999540E+01   0.0000000E+00   0.0000000E+00
73.45             0.0000000E+00   5.7363973E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7085674E+01   0.0000000E+00   0.0000000E+00
73.55             0.0000000E+00   5.7482634E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7171792E+01   0.0000000E+00   0.0000000E+00
73.65             0.0000000E+00   5.7601333E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7257892E+01   0.0000000E+00   0.0000000E+00
73.75             0.0000000E+00   5.7720069E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7343975E+01   0.0000000E+00   0.0000000E+00
73.84             0.0000000E+00   5.7838844E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7430042E+01   0.0000000E+00   0.0000000E+00
73.95             0.0000000E+00   5.7957656E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7516091E+01   0.0000000E+00   0.0000000E+00
74.05             0.0000000E+00   5.8076505E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7602123E+01   0.0000000E+00   0.0000000E+00
74.15             0.0000000E+00   5.8195391E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7688139E+01   0.0000000E+00   0.0000000E+00
74.25             0.0000000E+00   5.8314315E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7774137E+01   0.0000000E+00   0.0000000E+00
74.34             0.0000000E+00   5.8433275E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7860118E+01   0.0000000E+00   0.0000000E+00
74.45             0.0000000E+00   5.8552273E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.7946083E+01   0.0000000E+00   0.0000000E+00
74.55             0.0000000E+00   5.8671306E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8032030E+01   0.0000000E+00   0.0000000E+00
74.65             0.0000000E+00   5.8790376E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8117961E+01   0.0000000E+00   0.0000000E+00
74.75             0.0000000E+00   5.8909482E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8203874E+01   0.0000000E+00   0.0000000E+00
74.84             0.0000000E+00   5.9028624E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8289771E+01   0.0000000E+00   0.0000000E+00
74.95             0.0000000E+00   5.9147802E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8375650E+01   0.0000000E+00   0.0000000E+00
75.05             0.0000000E+00   5.9267016E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8461513E+01   0.0000000E+00   0.0000000E+00
75.15             0.0000000E+00   5.9386265E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8547358E+01   0.0000000E+00   0.0000000E+00
75.25             0.0000000E+00   5.9505550E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8633187E+01   0.0000000E+00   0.0000000E+00
75.34             0.0000000E+00   5.9624869E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8718999E+01   0.0000000E+00   0.0000000E+00
75.45             0.0000000E+00   5.9744224E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8804794E+01   0.0000000E+00   0.0000000E+00
75.55             0.0000000E+00   5.9863613E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8890572E+01   0.0000000E+00   0.0000000E+00
75.65             0.0000000E+00   5.9983037E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.8976333E+01   0.0000000E+00   0.0000000E+00
75.75             0.0000000E+00   6.0102496E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9062077E+01   0.0000000E+00   0.0000000E+00
75.84             0.0000000E+00   6.0221989E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9147804E+01   0.0000000E+00   0.0000000E+00
75.95             0.0000000E+00   6.0341516E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9233514E+01   0.0000000E+00   0.0000000E+00
76.05             0.0000000E+00   6.0461077E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9319207E+01   0.0000000E+00   0.0000000E+00
76.15             0.0000000E+00   6.0580672E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9404884E+01   0.0000000E+00   0.0000000E+00
76.25             0.0000000E+00   6.0700300E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9490544E+01   0.0000000E+00   0.0000000E+00
76.34             0.0000000E+00   6.0819962E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9576186E+01   0.0000000E+00   0.0000000E+00
76.45             0.0000000E+00   6.0939658E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9661812E+01   0.0000000E+00   0.0000000E+00
76.55             0.0000000E+00   6.1059386E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9747421E+01   0.0000000E+00   0.0000000E+00
76.65             0.0000000E+00   6.1179148E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9833013E+01   0.0000000E+00   0.0000000E+00
76.75             0.0000000E+00   6.1298942E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.9918588E+01   0.0000000E+00   0.0000000E+00
76.85             0.0000000E+00   6.1418769E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0004147E+01   0.0000000E+00   0.0000000E+00
76.95             0.0000000E+00   6.1538629E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0089688E+01   0.0000000E+00   0.0000000E+00
77.05             0.0000000E+00   6.1658521E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0175213E+01   0.0000000E+00   0.0000000E+00
77.15             0.0000000E+00   6.1778445E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0260721E+01   0.0000000E+00   0.0000000E+00
77.25             0.0000000E+00   6.1898401E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0346211E+01   0.0000000E+00   0.0000000E+00
77.35             0.0000000E+00   6.2018389E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0431686E+01   0.0000000E+00   0.0000000E+00
77.45             0.0000000E+00   6.2138409E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0517143E+01   0.0000000E+00   0.0000000E+00
77.55             0.0000000E+00   6.2258460E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0602583E+01   0.0000000E+00   0.0000000E+00
77.65             0.0000000E+00   6.2378543E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0688007E+01   0.0000000E+00   0.0000000E+00
77.75             0.0000000E+00   6.2498657E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0773414E+01   0.0000000E+00   0.0000000E+00
77.85             0.0000000E+00   6.2618802E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0858804E+01   0.0000000E+00   0.0000000E+00
77.95             0.0000000E+00   6.2738978E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.0944177E+01   0.0000000E+00   0.0000000E+00
78.05             0.0000000E+00   6.2859185E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1029534E+01   0.0000000E+00   0.0000000E+00
78.15             0.0000000E+00   6.2979422E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1114873E+01   0.0000000E+00   0.0000000E+00
78.25             0.0000000E+00   6.3099690E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1200196E+01   0.0000000E+00   0.0000000E+00
78.35             0.0000000E+00   6.3219988E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1285502E+01   0.0000000E+00   0.0000000E+00
78.45             0.0000000E+00   6.3340316E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1370791E+01   0.0000000E+00   0.0000000E+00
78.55             0.0000000E+00   6.3460674E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1456064E+01   0.0000000E+00   0.0000000E+00
78.65             0.0000000E+00   6.3581062E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1541319E+01   0.0000000E+00   0.0000000E+00
78.75             0.0000000E+00   6.3701480E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1626558E+01   0.0000000E+00   0.0000000E+00
78.85             0.0000000E+00   6.3821927E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1711781E+01   0.0000000E+00   0.0000000E+00
78.95             0.0000000E+00   6.3942404E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1796986E+01   0.0000000E+00   0.0000000E+00
79.05             0.0000000E+00   6.4062910E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1882175E+01   0.0000000E+00   0.0000000E+00
79.15             0.0000000E+00   6.4183444E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.1967347E+01   0.0000000E+00   0.0000000E+00
79.25             0.0000000E+00   6.4304008E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2052502E+01   0.0000000E+00   0.0000000E+00
79.35             0.0000000E+00   6.4424600E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2137640E+01   0.0000000E+00   0.0000000E+00
79.45             0.0000000E+00   6.4545221E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2222762E+01   0.0000000E+00   0.0000000E+00
79.55             0.0000000E+00   6.4665871E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2307867E+01   0.0000000E+00   0.0000000E+00
79.65             0.0000000E+00   6.4786549E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2392955E+01   0.0000000E+00   0.0000000E+00
79.75             0.0000000E+00   6.4907254E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2478027E+01   0.0000000E+00   0.0000000E+00
79.85             0.0000000E+00   6.5027988E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2563082E+01   0.0000000E+00   0.0000000E+00
79.95             0.0000000E+00   6.5148750E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2648120E+01   0.0000000E+00   0.0000000E+00
80.05             0.0000000E+00   6.5269539E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2733141E+01   0.0000000E+00   0.0000000E+00
80.15             0.0000000E+00   6.5390356E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2818146E+01   0.0000000E+00   0.0000000E+00
80.25             0.0000000E+00   6.5511200E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2903134E+01   0.0000000E+00   0.0000000E+00
80.35             0.0000000E+00   6.5632072E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.2988106E+01   0.0000000E+00   0.0000000E+00
80.45             0.0000000E+00   6.5752971E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3073060E+01   0.0000000E+00   0.0000000E+00
80.55             0.0000000E+00   6.5873896E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3157998E+01   0.0000000E+00   0.0000000E+00
80.65             0.0000000E+00   6.5994848E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3242920E+01   0.0000000E+00   0.0000000E+00
80.75             0.0000000E+00   6.6115827E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3327824E+01   0.0000000E+00   0.0000000E+00
80.85             0.0000000E+00   6.6236833E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3412712E+01   0.0000000E+00   0.0000000E+00
80.95             0.0000000E+00   6.6357864E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3497584E+01   0.0000000E+00   0.0000000E+00
81.05             0.0000000E+00   6.6478922E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3582438E+01   0.0000000E+00   0.0000000E+00
81.15             0.0000000E+00   6.6600006E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3667276E+01   0.0000000E+00   0.0000000E+00
81.25             0.0000000E+00   6.6721116E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3752098E+01   0.0000000E+00   0.0000000E+00
81.35             0.0000000E+00   6.6842252E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3836903E+01   0.0000000E+00   0.0000000E+00
81.45             0.0000000E+00   6.6963413E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.3921691E+01   0.0000000E+00   0.0000000E+00
81.55             0.0000000E+00   6.7084600E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4006462E+01   0.0000000E+00   0.0000000E+00
81.65             0.0000000E+00   6.7205812E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4091217E+01   0.0000000E+00   0.0000000E+00
81.75             0.0000000E+00   6.7327049E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4175955E+01   0.0000000E+00   0.0000000E+00
81.85             0.0000000E+00   6.7448311E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4260677E+01   0.0000000E+00   0.0000000E+00
81.95             0.0000000E+00   6.7569598E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4345382E+01   0.0000000E+00   0.0000000E+00
82.05             0.0000000E+00   6.7690910E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4430070E+01   0.0000000E+00   0.0000000E+00
82.15             0.0000000E+00   6.7812246E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4514742E+01   0.0000000E+00   0.0000000E+00
82.25             0.0000000E+00   6.7933607E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4599398E+01   0.0000000E+00   0.0000000E+00
82.35             0.0000000E+00   6.8054992E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4684036E+01   0.0000000E+00   0.0000000E+00
82.45             0.0000000E+00   6.8176401E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4768658E+01   0.0000000E+00   0.0000000E+00
82.55             0.0000000E+00   6.8297835E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4853264E+01   0.0000000E+00   0.0000000E+00
82.65             0.0000000E+00   6.8419292E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.4937853E+01   0.0000000E+00   0.0000000E+00
82.75             0.0000000E+00   6.8540773E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5022425E+01   0.0000000E+00   0.0000000E+00
82.85             0.0000000E+00   6.8662277E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5106981E+01   0.0000000E+00   0.0000000E+00
82.95             0.0000000E+00   6.8783805E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5191520E+01   0.0000000E+00   0.0000000E+00
83.05             0.0000000E+00   6.8905357E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5276043E+01   0.0000000E+00   0.0000000E+00
83.15             0.0000000E+00   6.9026931E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5360549E+01   0.0000000E+00   0.0000000E+00
83.25             0.0000000E+00   6.9148529E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5445039E+01   0.0000000E+00   0.0000000E+00
83.35             0.0000000E+00   6.9270149E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5529512E+01   0.0000000E+00   0.0000000E+00
83.45             0.0000000E+00   6.9391792E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5613968E+01   0.0000000E+00   0.0000000E+00
83.55             0.0000000E+00   6.9513458E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5698408E+01   0.0000000E+00   0.0000000E+00
83.65             0.0000000E+00   6.9635146E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5782831E+01   0.0000000E+00   0.0000000E+00
83.75             0.0000000E+00   6.9756857E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5867238E+01   0.0000000E+00   0.0000000E+00
83.85             0.0000000E+00   6.9878589E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.5951629E+01   0.0000000E+00   0.0000000E+00
83.95             0.0000000E+00   7.0000344E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6036003E+01   0.0000000E+00   0.0000000E+00
84.05             0.0000000E+00   7.0122121E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6120360E+01   0.0000000E+00   0.0000000E+00
84.15             0.0000000E+00   7.0243920E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6204701E+01   0.0000000E+00   0.0000000E+00
84.25             0.0000000E+00   7.0365740E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6289025E+01   0.0000000E+00   0.0000000E+00
84.35             0.0000000E+00   7.0487581E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6373333E+01   0.0000000E+00   0.0000000E+00
84.45             0.0000000E+00   7.0609445E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6457625E+01   0.0000000E+00   0.0000000E+00
84.55             0.0000000E+00   7.0731329E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6541900E+01   0.0000000E+00   0.0000000E+00
84.65             0.0000000E+00   7.0853234E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6626158E+01   0.0000000E+00   0.0000000E+00
84.75             0.0000000E+00   7.0975161E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6710400E+01   0.0000000E+00   0.0000000E+00
84.85             0.0000000E+00   7.1097108E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6794626E+01   0.0000000E+00   0.0000000E+00
84.95             0.0000000E+00   7.1219076E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6878835E+01   0.0000000E+00   0.0000000E+00
85.05             0.0000000E+00   7.1341064E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.6963027E+01   0.0000000E+00   0.0000000E+00
85.15             0.0000000E+00   7.1463073E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7047203E+01   0.0000000E+00   0.0000000E+00
85.25             0.0000000E+00   7.1585102E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7131363E+01   0.0000000E+00   0.0000000E+00
85.35             0.0000000E+00   7.1707152E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7215506E+01   0.0000000E+00   0.0000000E+00
85.45             0.0000000E+00   7.1829221E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7299633E+01   0.0000000E+00   0.0000000E+00
85.55             0.0000000E+00   7.1951310E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7383744E+01   0.0000000E+00   0.0000000E+00
85.65             0.0000000E+00   7.2073420E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7467838E+01   0.0000000E+00   0.0000000E+00
85.75             0.0000000E+00   7.2195548E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7551915E+01   0.0000000E+00   0.0000000E+00
85.85             0.0000000E+00   7.2317696E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7635976E+01   0.0000000E+00   0.0000000E+00
85.95             0.0000000E+00   7.2439864E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7720021E+01   0.0000000E+00   0.0000000E+00
86.05             0.0000000E+00   7.2562051E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7804049E+01   0.0000000E+00   0.0000000E+00
86.15             0.0000000E+00   7.2684257E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7888061E+01   0.0000000E+00   0.0000000E+00
86.25             0.0000000E+00   7.2806482E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.7972056E+01   0.0000000E+00   0.0000000E+00
86.35             0.0000000E+00   7.2928725E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8056036E+01   0.0000000E+00   0.0000000E+00
86.45             0.0000000E+00   7.3050988E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8139998E+01   0.0000000E+00   0.0000000E+00
86.55             0.0000000E+00   7.3173269E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8223945E+01   0.0000000E+00   0.0000000E+00
86.65             0.0000000E+00   7.3295568E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8307875E+01   0.0000000E+00   0.0000000E+00
86.75             0.0000000E+00   7.3417886E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8391788E+01   0.0000000E+00   0.0000000E+00
86.85             0.0000000E+00   7.3540222E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8475685E+01   0.0000000E+00   0.0000000E+00
86.95             0.0000000E+00   7.3662576E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8559566E+01   0.0000000E+00   0.0000000E+00
87.05             0.0000000E+00   7.3784948E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8643430E+01   0.0000000E+00   0.0000000E+00
87.15             0.0000000E+00   7.3907338E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8727279E+01   0.0000000E+00   0.0000000E+00
87.25             0.0000000E+00   7.4029746E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8811110E+01   0.0000000E+00   0.0000000E+00
87.35             0.0000000E+00   7.4152171E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8894926E+01   0.0000000E+00   0.0000000E+00
87.45             0.0000000E+00   7.4274613E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.8978725E+01   0.0000000E+00   0.0000000E+00
87.55             0.0000000E+00   7.4397073E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9062507E+01   0.0000000E+00   0.0000000E+00
87.65             0.0000000E+00   7.4519550E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9146274E+01   0.0000000E+00   0.0000000E+00
87.75             0.0000000E+00   7.4642044E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9230024E+01   0.0000000E+00   0.0000000E+00
87.85             0.0000000E+00   7.4764555E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9313758E+01   0.0000000E+00   0.0000000E+00
87.95             0.0000000E+00   7.4887083E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9397475E+01   0.0000000E+00   0.0000000E+00
88.05             0.0000000E+00   7.5009628E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9481176E+01   0.0000000E+00   0.0000000E+00
88.15             0.0000000E+00   7.5132189E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9564861E+01   0.0000000E+00   0.0000000E+00
88.25             0.0000000E+00   7.5254766E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9648529E+01   0.0000000E+00   0.0000000E+00
88.35             0.0000000E+00   7.5377360E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9732182E+01   0.0000000E+00   0.0000000E+00
88.45             0.0000000E+00   7.5499970E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9815817E+01   0.0000000E+00   0.0000000E+00
88.55             0.0000000E+00   7.5622596E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9899437E+01   0.0000000E+00   0.0000000E+00
88.65             0.0000000E+00   7.5745237E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   7.9983040E+01   0.0000000E+00   0.0000000E+00
88.75             0.0000000E+00   7.5867895E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0066627E+01   0.0000000E+00   0.0000000E+00
88.85             0.0000000E+00   7.5990569E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0150198E+01   0.0000000E+00   0.0000000E+00
88.95             0.0000000E+00   7.6113257E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0233753E+01   0.0000000E+00   0.0000000E+00
89.05             0.0000000E+00   7.6235962E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0317291E+01   0.0000000E+00   0.0000000E+00
89.15             0.0000000E+00   7.6358681E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0400813E+01   0.0000000E+00   0.0000000E+00
89.25             0.0000000E+00   7.6481416E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0484318E+01   0.0000000E+00   0.0000000E+00
89.35             0.0000000E+00   7.6604166E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0567808E+01   0.0000000E+00   0.0000000E+00
89.45             0.0000000E+00   7.6726931E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0651281E+01   0.0000000E+00   0.0000000E+00
89.55             0.0000000E+00   7.6849711E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0734738E+01   0.0000000E+00   0.0000000E+00
89.65             0.0000000E+00   7.6972505E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0818179E+01   0.0000000E+00   0.0000000E+00
89.75             0.0000000E+00   7.7095314E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0901603E+01   0.0000000E+00   0.0000000E+00
89.85             0.0000000E+00   7.7218138E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.0985012E+01   0.0000000E+00   0.0000000E+00
89.95             0.0000000E+00   7.7340975E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1068404E+01   0.0000000E+00   0.0000000E+00
90.05             0.0000000E+00   7.7463827E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1151779E+01   0.0000000E+00   0.0000000E+00
90.15             0.0000000E+00   7.7586694E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1235139E+01   0.0000000E+00   0.0000000E+00
90.25             0.0000000E+00   7.7709574E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1318482E+01   0.0000000E+00   0.0000000E+00
90.35             0.0000000E+00   7.7832468E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1401810E+01   0.0000000E+00   0.0000000E+00
90.45             0.0000000E+00   7.7955375E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1485121E+01   0.0000000E+00   0.0000000E+00
